LapTimeCurrent,SpeedKmh,Throttle,Brake,Steering,Gear,Rpms,GlobalAccelerationG,LateralG,CarCoordX,CarCoordZ,TyreTempFL,TyreTempFR,TyreTempRL,TyreTempRR,BrakeTempFL,BrakeTempFR,BrakeTempRL,BrakeTempRR
9240,48.33,1.0,0.0,0.0,2,3977,0.8375,0.0119,-164.747,-32.512,79.7,79.7,79.8,79.8,0.0,26.0,26.0,26.0
9258,48.95,1.0,0.0,0.0,2,4029,0.835,-0.0265,-164.614,-32.308,79.7,79.7,79.8,79.8,0.0,26.0,26.0,26.0
9279,49.56,1.0,0.0,0.0,2,4083,0.8278,0.0118,-164.457,-32.068,79.7,79.7,79.8,79.8,0.0,26.0,26.0,26.0
9303,50.18,1.0,0.0,0.0,2,4135,0.8341,-0.0288,-164.274,-31.789,79.7,79.7,79.8,79.8,0.0,26.0,26.0,26.0
9324,50.81,1.0,0.0,0.0,2,4179,0.8614,0.0286,-164.113,-31.541,79.7,79.7,79.8,79.8,0.0,26.0,26.0,26.0
9339,51.44,1.0,0.0,0.0,2,4229,0.8386,-0.0121,-163.996,-31.363,79.7,79.7,79.8,79.8,0.0,26.0,26.0,26.0
9363,52.05,1.0,0.0,0.0,2,4294,0.816,0.0046,-163.807,-31.074,79.7,79.7,79.8,79.8,0.0,26.0,26.0,26.0
9384,52.67,1.0,0.0,0.0,2,4352,0.8404,-0.0409,-163.64,-30.818,79.7,79.7,79.8,79.8,0.0,26.0,26.0,26.0
9402,53.22,1.0,0.0,0.0,2,4393,0.8625,-0.0459,-163.495,-30.596,79.7,79.7,79.8,79.8,0.0,26.0,26.0,26.0
9423,53.86,1.0,0.0,0.0,2,4437,0.8723,0.02,-163.325,-30.335,79.7,79.7,79.8,79.8,0.0,26.0,26.0,26.0
9447,54.5,1.0,0.0,0.0,2,4488,0.854,-0.0262,-163.127,-30.032,79.7,79.7,79.8,79.8,0.0,26.0,26.0,26.0
9462,55.13,1.0,0.0,0.0,2,4543,0.8506,0.0194,-163.002,-29.84,79.7,79.7,79.8,79.8,0.0,26.0,26.0,26.0
9486,55.77,1.0,0.0,0.0,2,4601,0.868,-0.0261,-162.8,-29.53,79.7,79.7,79.8,79.8,0.0,26.0,26.0,26.0
9507,56.41,1.0,0.0,0.0,2,4657,0.864,0.01,-162.621,-29.256,79.7,79.7,79.8,79.8,0.0,26.0,26.0,26.0
9528,57.07,1.0,0.0,0.0,2,4711,0.8967,-0.0248,-162.44,-28.979,79.7,79.7,79.8,79.8,0.0,26.0,26.0,26.0
9546,57.73,1.0,0.0,0.0,2,4767,0.8922,0.0123,-162.283,-28.738,79.7,79.7,79.8,79.8,0.0,26.0,26.0,26.0
9567,58.3,1.0,0.0,0.0,2,4815,0.9045,0.0136,-162.099,-28.455,79.6,79.6,79.8,79.8,0.0,26.0,26.0,26.0
9591,58.97,1.0,0.0,0.0,2,4874,0.9022,-0.0253,-161.885,-28.127,79.6,79.6,79.8,79.8,0.0,26.0,26.0,26.0
9606,59.64,1.0,0.0,0.0,2,4933,0.9224,0.0144,-161.723,-27.878,79.6,79.6,79.8,79.8,0.0,26.0,26.0,26.0
9630,60.33,1.0,0.0,0.0,2,4992,0.928,-0.0249,-161.532,-27.584,79.6,79.6,79.8,79.8,0.0,26.0,26.0,26.0
9651,61.02,1.0,0.0,0.0,2,5053,0.945,0.0098,-161.338,-27.288,79.6,79.6,79.8,79.8,0.0,26.0,26.0,26.0
9675,61.72,1.0,0.0,0.0,2,5116,0.9411,-0.0273,-161.115,-26.944,79.6,79.6,79.8,79.8,0.0,26.0,26.0,26.0
9696,62.53,1.0,0.0,0.0,2,5191,0.9811,-0.0229,-160.917,-26.64,79.6,79.6,79.8,79.8,0.0,26.0,26.0,26.0
9720,63.26,1.0,0.0,0.0,2,5259,0.9822,0.0169,-160.688,-26.288,79.6,79.6,79.8,79.8,0.0,26.0,26.0,26.0
9741,64.0,1.0,0.0,0.0,2,5328,1.0154,-0.0129,-160.484,-25.976,79.6,79.6,79.8,79.8,0.0,26.0,26.0,26.0
9762,64.76,1.0,0.0,0.0,2,5399,1.0364,0.0305,-160.279,-25.661,79.6,79.6,79.8,79.8,0.0,26.0,26.0,26.0
9780,65.64,1.0,0.0,0.0,2,5483,1.0535,0.0318,-160.101,-25.387,79.6,79.6,79.8,79.7,0.0,26.0,26.0,26.0
9801,66.42,1.0,0.0,0.0,2,5559,1.0679,-0.0191,-159.891,-25.065,79.6,79.6,79.7,79.7,0.0,26.0,26.0,26.0
9825,67.22,1.0,0.0,0.0,2,5637,1.0722,0.0219,-159.648,-24.692,79.6,79.6,79.7,79.7,0.0,26.0,26.0,26.0
9846,68.03,1.0,0.0,0.0,2,5717,1.0985,-0.0149,-159.432,-24.361,79.6,79.6,79.7,79.7,0.0,26.0,26.0,26.0
9864,68.73,1.0,0.0,0.0,2,5785,1.1154,-0.0065,-159.245,-24.074,79.6,79.6,79.7,79.7,0.0,26.0,26.0,26.0
9888,69.56,1.0,0.0,0.0,2,5867,1.1237,0.0148,-158.993,-23.687,79.6,79.6,79.7,79.7,0.0,26.0,26.0,26.0
9903,70.4,1.0,0.0,0.0,2,5957,1.1356,0.0087,-158.834,-23.443,79.6,79.6,79.7,79.7,0.0,26.0,26.0,26.0
9927,71.12,1.0,0.0,0.0,2,6044,1.1441,0.0171,-158.576,-23.048,79.6,79.6,79.7,79.7,0.0,26.0,26.0,26.0
9942,71.96,1.0,0.0,0.0,2,6152,1.1315,0.0308,-158.413,-22.798,79.6,79.6,79.7,79.7,0.0,26.0,26.0,26.0
9966,72.83,1.0,0.0,0.0,2,6249,1.1963,-0.0039,-158.149,-22.394,79.5,79.5,79.7,79.7,0.0,26.0,26.0,26.0
9987,73.73,1.0,0.0,0.0,2,6331,1.2164,0.0206,-157.915,-22.035,79.5,79.5,79.7,79.7,0.0,26.0,26.0,26.0
10011,74.76,1.0,0.0,0.0002,2,6439,1.2023,0.0111,-157.644,-21.62,79.5,79.5,79.7,79.7,0.0,26.0,26.0,26.0
10032,75.77,1.0,0.0,0.0064,2,6592,1.1343,0.009,-157.404,-21.253,79.5,79.5,79.7,79.7,0.0,26.0,26.0,26.0
10056,76.52,1.0,0.0,0.0494,2,6557,0.9635,-0.1572,-157.127,-20.827,79.5,79.5,79.7,79.7,0.0,26.0,26.0,26.0
10077,77.24,1.0,0.0,0.0924,2,6806,1.0207,-0.2485,-156.882,-20.451,79.5,79.5,79.7,79.7,0.0,26.0,26.0,26.0
10095,78.04,1.0,0.0,0.1354,2,6715,1.1342,-0.4315,-156.672,-20.125,79.5,79.5,79.7,79.7,0.0,26.0,26.0,26.0
10116,78.92,1.0,0.0,0.1784,2,6832,1.2248,-0.5262,-156.425,-19.74,79.5,79.5,79.7,79.7,0.0,26.0,26.0,26.0
10140,79.83,1.0,0.0,0.2213,2,6933,1.2154,-0.6941,-156.142,-19.293,79.5,79.5,79.7,79.7,0.0,26.0,26.0,26.0
10164,80.64,1.0,0.0,0.2643,2,6478,0.7326,-1.0237,-155.859,-18.838,79.5,79.5,79.7,79.7,0.0,26.0,26.0,26.0
10179,80.68,1.0,0.0,0.2643,2,6388,-0.1929,-1.1415,-155.683,-18.551,79.5,79.5,79.7,79.7,0.0,26.0,26.0,26.0
10203,80.51,1.0,0.0,0.2152,2,6368,-0.2326,-0.9803,-155.408,-18.09,79.5,79.5,79.7,79.7,0.0,26.0,26.0,26.0
10224,80.37,1.0,0.0,0.1722,2,6360,-0.192,-0.7781,-155.171,-17.685,79.5,79.5,79.7,79.7,0.0,26.0,26.0,26.0
10248,80.23,1.0,0.0,0.1292,2,6354,-0.1894,-0.5636,-154.904,-17.221,79.5,79.5,79.7,79.7,0.0,26.0,26.0,26.0
10263,80.11,1.0,0.0,0.0924,2,6349,-0.1747,-0.4206,-154.739,-16.931,79.5,79.5,79.7,79.7,0.0,26.0,26.0,26.0
10287,79.96,1.0,0.0,0.0433,2,6554,-0.1624,-0.1976,-154.476,-16.467,79.5,79.5,79.7,79.7,0.0,26.0,26.0,26.0
10302,80.27,1.0,0.0,0.0091,2,6379,0.1071,-0.0663,-154.313,-16.176,79.5,79.5,79.7,79.7,0.0,26.0,26.0,26.0
10326,80.16,1.0,0.0,0.001,2,6361,-0.1668,-0.0293,-154.051,-15.709,79.5,79.5,79.7,79.7,0.0,26.0,26.0,26.0
10347,80.03,1.0,0.0,0.0004,2,6347,-0.1656,-0.0234,-153.822,-15.302,79.5,79.5,79.7,79.7,0.0,26.0,26.0,26.0
10365,80.07,1.0,0.0,0.0003,2,6536,0.6489,-0.0452,-153.626,-14.953,79.5,79.4,79.7,79.7,0.0,26.0,26.0,26.0
10389,80.21,1.0,0.0,0.0003,2,6366,-0.1849,-0.0325,-153.365,-14.487,79.4,79.4,79.7,79.7,0.0,26.0,26.0,26.0
10410,80.1,1.0,0.0,0.0003,2,6355,-0.19,-0.0262,-153.136,-14.079,79.4,79.4,79.7,79.7,0.0,26.0,26.0,26.0
10434,79.95,1.0,0.0,0.0003,2,6553,-0.1891,0.0063,-152.876,-13.613,79.4,79.4,79.7,79.7,0.0,26.0,26.0,26.0
10452,80.27,1.0,0.0,0.0003,2,6367,-0.0846,-0.0112,-152.68,-13.263,79.4,79.4,79.7,79.7,0.0,26.0,26.0,26.0
10473,80.14,1.0,0.0,0.0003,2,6355,-0.1687,0.0317,-152.451,-12.855,79.4,79.4,79.7,79.6,0.0,26.0,26.0,26.0
10497,80.0,1.0,0.0,0.0003,2,6343,-0.1799,-0.025,-152.19,-12.389,79.4,79.4,79.7,79.6,0.0,26.0,26.0,26.0
10518,80.24,1.0,0.0,0.0003,2,6497,0.8845,0.0166,-151.962,-11.982,79.4,79.4,79.7,79.6,0.0,26.0,26.0,26.0
10539,80.33,1.0,0.0,0.0003,2,6375,-0.1699,-0.0157,-151.733,-11.573,79.4,79.4,79.6,79.6,0.0,26.0,26.0,26.0
10560,80.21,1.0,0.0,0.0003,2,6359,-0.1685,-0.0034,-151.505,-11.164,79.4,79.4,79.6,79.6,0.0,26.0,26.0,26.0
10578,80.08,1.0,0.0,0.0003,2,6346,-0.1695,-0.0071,-151.309,-10.815,79.4,79.4,79.6,79.6,0.0,26.0,26.0,26.0
10599,80.0,1.0,0.0,0.0003,2,6613,0.4249,0.0024,-151.081,-10.408,79.4,79.4,79.6,79.6,0.0,26.0,26.0,26.0
10620,80.26,1.0,0.0,0.0003,2,6371,-0.0919,0.0228,-150.852,-9.999,79.4,79.4,79.6,79.6,0.0,26.0,26.0,26.0
10641,80.13,1.0,0.0,0.0003,2,6355,-0.1545,0.0154,-150.624,-9.591,79.4,79.4,79.6,79.6,0.0,26.0,26.0,26.0
10659,80.0,1.0,0.0,0.0003,2,6341,-0.1968,0.014,-150.428,-9.242,79.4,79.4,79.6,79.6,0.0,26.0,26.0,26.0
10680,80.31,1.0,0.0,0.0003,2,6441,0.6552,-0.0203,-150.2,-8.835,79.4,79.4,79.6,79.6,0.0,26.0,26.0,26.0
10701,80.33,1.0,0.0,0.0003,2,6370,-0.1606,-0.0223,-149.971,-8.426,79.4,79.4,79.6,79.6,0.0,26.0,26.0,26.0
10722,80.2,1.0,0.0,0.0003,2,6356,-0.1737,-0.0264,-149.742,-8.017,79.4,79.4,79.6,79.6,0.0,26.0,26.0,26.0
10740,80.07,1.0,0.0,0.0003,2,6343,-0.181,0.019,-149.547,-7.667,79.4,79.4,79.6,79.6,0.0,26.0,26.0,26.0
10761,80.0,1.0,0.0,0.0006,2,6609,0.4502,-0.0083,-149.319,-7.26,79.4,79.4,79.6,79.6,0.0,26.0,26.0,26.0
10782,80.25,1.0,0.0,0.0006,2,6368,-0.0554,-0.0224,-149.09,-6.852,79.4,79.3,79.6,79.6,0.0,26.0,26.0,26.0
10800,80.13,1.0,0.0,0.0042,2,6354,-0.1761,-0.0154,-148.895,-6.502,79.3,79.3,79.6,79.6,0.0,26.0,26.0,26.0
